[2026-07-23 10:49:28,849][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/datasets/allenai/ai2_arc/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
[2026-07-23 11:07:04,216][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.48770611171512 and rel_err 1.0
[2026-07-23 11:07:04,217][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.48770611171512 and rel_err 1.0
[2026-07-23 11:07:04,217][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.48770611171512 and rel_err 1.0
[2026-07-23 11:07:04,227][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,287][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:04,287][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:04,288][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:04,299][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,443][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.867697943015068 and rel_err 1.0
[2026-07-23 11:07:04,445][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.867697943015068 and rel_err 1.0
[2026-07-23 11:07:04,445][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.867697943015068 and rel_err 1.0
[2026-07-23 11:07:04,455][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,521][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.856383670134514 and rel_err 1.0
[2026-07-23 11:07:04,521][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.856383670134514 and rel_err 1.0
[2026-07-23 11:07:04,522][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.856383670134514 and rel_err 1.0
[2026-07-23 11:07:04,533][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,602][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.598881052778047 and rel_err 1.0
[2026-07-23 11:07:04,603][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.598881052778047 and rel_err 1.0
[2026-07-23 11:07:04,603][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.598881052778047 and rel_err 1.0
[2026-07-23 11:07:04,614][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,679][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:04,679][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:04,680][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:04,688][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:04,847][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,847][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:04,848][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:05,271][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,342][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.845743287396546 and rel_err 1.0
[2026-07-23 11:07:05,343][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.845743287396546 and rel_err 1.0
[2026-07-23 11:07:05,343][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.845743287396546 and rel_err 1.0
[2026-07-23 11:07:05,356][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,420][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:05,421][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:05,421][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:05,431][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,490][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:05,490][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:05,491][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:05,503][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,663][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.841672588181611 and rel_err 1.0
[2026-07-23 11:07:05,663][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.841672588181611 and rel_err 1.0
[2026-07-23 11:07:05,663][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.841672588181611 and rel_err 1.0
[2026-07-23 11:07:05,676][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,740][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.863258708310243 and rel_err 1.0
[2026-07-23 11:07:05,740][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.863258708310243 and rel_err 1.0
[2026-07-23 11:07:05,741][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.863258708310243 and rel_err 1.0
[2026-07-23 11:07:05,752][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,819][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.44623927955417 and rel_err 1.0
[2026-07-23 11:07:05,819][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.44623927955417 and rel_err 1.0
[2026-07-23 11:07:05,821][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.44623927955417 and rel_err 1.0
[2026-07-23 11:07:05,830][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:05,885][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:05,885][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:05,885][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:05,909][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,064][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.863258708310243 and rel_err 1.0
[2026-07-23 11:07:06,064][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.863258708310243 and rel_err 1.0
[2026-07-23 11:07:06,065][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.863258708310243 and rel_err 1.0
[2026-07-23 11:07:06,081][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,152][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:06,152][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:06,152][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.117711234850853 and rel_err 1.0
[2026-07-23 11:07:06,174][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,246][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.556254195020479 and rel_err 1.0
[2026-07-23 11:07:06,246][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.556254195020479 and rel_err 1.0
[2026-07-23 11:07:06,246][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.556254195020479 and rel_err 1.0
[2026-07-23 11:07:06,255][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,325][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:06,325][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:06,326][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:06,338][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,507][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.85220401362893 and rel_err 1.0
[2026-07-23 11:07:06,507][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.85220401362893 and rel_err 1.0
[2026-07-23 11:07:06,507][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.85220401362893 and rel_err 1.0
[2026-07-23 11:07:06,519][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,588][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:06,588][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:06,589][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:06,602][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,676][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:06,676][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:06,677][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.916080821318596 and rel_err 1.0
[2026-07-23 11:07:06,689][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,760][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:06,760][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:06,761][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:06,773][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:06,940][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:06,940][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:06,940][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:06,954][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,024][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:07,024][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:07,025][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.070211339783784 and rel_err 1.0
[2026-07-23 11:07:07,038][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,110][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.598881052778047 and rel_err 1.0
[2026-07-23 11:07:07,110][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.598881052778047 and rel_err 1.0
[2026-07-23 11:07:07,110][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.598881052778047 and rel_err 1.0
[2026-07-23 11:07:07,122][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,198][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:07,198][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:07,199][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 14.523446489167329 and rel_err 1.0
[2026-07-23 11:07:07,213][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,365][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.845743287396546 and rel_err 1.0
[2026-07-23 11:07:07,365][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.845743287396546 and rel_err 1.0
[2026-07-23 11:07:07,365][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.845743287396546 and rel_err 1.0
[2026-07-23 11:07:07,386][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,464][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.841672588181611 and rel_err 1.0
[2026-07-23 11:07:07,465][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.841672588181611 and rel_err 1.0
[2026-07-23 11:07:07,465][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 13.841672588181611 and rel_err 1.0
[2026-07-23 11:07:07,478][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,540][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.48459856395511 and rel_err 1.0
[2026-07-23 11:07:07,540][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.48459856395511 and rel_err 1.0
[2026-07-23 11:07:07,541][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 12.48459856395511 and rel_err 1.0
[2026-07-23 11:07:07,551][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,628][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:07,628][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:07,629][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 16.053487587733237 and rel_err 1.0
[2026-07-23 11:07:07,640][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,809][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,891][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:07,968][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:08,047][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:07:08,268][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:07:08,574][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:07:08,574][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:08:03,834][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:08:03,965][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:08:04,273][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:08:04,273][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:09:07,900][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 64 seconds.
[2026-07-23 11:09:08,090][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:09:08,561][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:09:08,561][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:10:10,569][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 62 seconds.
[2026-07-23 11:10:10,601][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.660951455181351 and rel_err 1.0
[2026-07-23 11:10:10,601][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.660951455181351 and rel_err 1.0
[2026-07-23 11:10:10,616][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.660951455181351 and rel_err 1.0
[2026-07-23 11:10:10,629][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:10,692][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.660951455181351 and rel_err 1.0
[2026-07-23 11:10:10,693][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.660951455181351 and rel_err 1.0
[2026-07-23 11:10:10,694][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.660951455181351 and rel_err 1.0
[2026-07-23 11:10:10,706][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:10,783][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.912864902468513 and rel_err 1.0
[2026-07-23 11:10:10,784][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.912864902468513 and rel_err 1.0
[2026-07-23 11:10:10,784][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.912864902468513 and rel_err 1.0
[2026-07-23 11:10:10,794][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:10,867][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.73201752124458 and rel_err 1.0
[2026-07-23 11:10:10,867][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.73201752124458 and rel_err 1.0
[2026-07-23 11:10:10,867][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.73201752124458 and rel_err 1.0
[2026-07-23 11:10:10,879][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,019][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.608807968754464 and rel_err 1.0
[2026-07-23 11:10:11,019][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.608807968754464 and rel_err 1.0
[2026-07-23 11:10:11,021][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.608807968754464 and rel_err 1.0
[2026-07-23 11:10:11,036][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,117][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.608807968754464 and rel_err 1.0
[2026-07-23 11:10:11,117][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.608807968754464 and rel_err 1.0
[2026-07-23 11:10:11,117][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.608807968754464 and rel_err 1.0
[2026-07-23 11:10:11,130][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,200][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.050283511386921 and rel_err 1.0
[2026-07-23 11:10:11,200][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.050283511386921 and rel_err 1.0
[2026-07-23 11:10:11,200][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.050283511386921 and rel_err 1.0
[2026-07-23 11:10:11,203][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,269][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 9.040983442646557 and rel_err 1.0
[2026-07-23 11:10:11,269][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 9.040983442646557 and rel_err 1.0
[2026-07-23 11:10:11,269][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 9.040983442646557 and rel_err 1.0
[2026-07-23 11:10:11,286][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,451][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.649119635170212 and rel_err 1.0
[2026-07-23 11:10:11,453][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.649119635170212 and rel_err 1.0
[2026-07-23 11:10:11,453][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.649119635170212 and rel_err 1.0
[2026-07-23 11:10:11,460][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,526][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.649119635170212 and rel_err 1.0
[2026-07-23 11:10:11,526][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.649119635170212 and rel_err 1.0
[2026-07-23 11:10:11,527][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.649119635170212 and rel_err 1.0
[2026-07-23 11:10:11,539][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,600][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.5064628341038 and rel_err 1.0
[2026-07-23 11:10:11,601][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.5064628341038 and rel_err 1.0
[2026-07-23 11:10:11,601][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.5064628341038 and rel_err 1.0
[2026-07-23 11:10:11,612][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,684][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.222378476354074 and rel_err 1.0
[2026-07-23 11:10:11,684][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.222378476354074 and rel_err 1.0
[2026-07-23 11:10:11,684][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.222378476354074 and rel_err 1.0
[2026-07-23 11:10:11,703][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,863][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.650517483299485 and rel_err 1.0
[2026-07-23 11:10:11,864][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.650517483299485 and rel_err 1.0
[2026-07-23 11:10:11,864][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.650517483299485 and rel_err 1.0
[2026-07-23 11:10:11,870][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:11,944][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.650517483299485 and rel_err 1.0
[2026-07-23 11:10:11,944][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.650517483299485 and rel_err 1.0
[2026-07-23 11:10:11,944][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.650517483299485 and rel_err 1.0
[2026-07-23 11:10:11,959][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,042][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.753174265132953 and rel_err 1.0
[2026-07-23 11:10:12,042][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.753174265132953 and rel_err 1.0
[2026-07-23 11:10:12,043][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.753174265132953 and rel_err 1.0
[2026-07-23 11:10:12,056][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,118][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.151631481217692 and rel_err 1.0
[2026-07-23 11:10:12,119][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.151631481217692 and rel_err 1.0
[2026-07-23 11:10:12,119][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.151631481217692 and rel_err 1.0
[2026-07-23 11:10:12,131][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,281][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.646214683597794 and rel_err 1.0
[2026-07-23 11:10:12,281][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.646214683597794 and rel_err 1.0
[2026-07-23 11:10:12,281][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.646214683597794 and rel_err 1.0
[2026-07-23 11:10:12,295][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,359][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.646214683597794 and rel_err 1.0
[2026-07-23 11:10:12,359][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.646214683597794 and rel_err 1.0
[2026-07-23 11:10:12,359][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.646214683597794 and rel_err 1.0
[2026-07-23 11:10:12,373][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,452][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.095446411275959 and rel_err 1.0
[2026-07-23 11:10:12,452][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.095446411275959 and rel_err 1.0
[2026-07-23 11:10:12,452][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.095446411275959 and rel_err 1.0
[2026-07-23 11:10:12,463][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,527][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.273662191440039 and rel_err 1.0
[2026-07-23 11:10:12,527][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.273662191440039 and rel_err 1.0
[2026-07-23 11:10:12,527][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.273662191440039 and rel_err 1.0
[2026-07-23 11:10:12,534][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,692][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 11:10:12,692][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 11:10:12,692][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 11:10:12,702][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,774][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 11:10:12,775][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 11:10:12,775][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.808791182362007 and rel_err 1.0
[2026-07-23 11:10:12,789][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,862][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.943628032909443 and rel_err 1.0
[2026-07-23 11:10:12,863][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.943628032909443 and rel_err 1.0
[2026-07-23 11:10:12,863][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.943628032909443 and rel_err 1.0
[2026-07-23 11:10:12,873][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:12,949][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.370913603285803 and rel_err 1.0
[2026-07-23 11:10:12,950][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.370913603285803 and rel_err 1.0
[2026-07-23 11:10:12,950][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.370913603285803 and rel_err 1.0
[2026-07-23 11:10:12,959][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,108][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 11:10:13,110][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 11:10:13,110][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 11:10:13,127][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,207][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 11:10:13,207][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 11:10:13,208][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.588385033268624 and rel_err 1.0
[2026-07-23 11:10:13,221][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,295][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.446367186356835 and rel_err 1.0
